State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-12-08,27.272727,0.01075,5.0270835,0.3826085
Massachusetts,Suffolk,Boston,42,2001-12-09,27.208333,0.006292,5.36875,0.35624999999999996
Massachusetts,Suffolk,Boston,42,2001-12-10,41.090909,0.002875,11.135404,0.836775
Massachusetts,Suffolk,Boston,42,2001-12-11,42.375,0.000625,12.560416499999999,0.9144924999999999
Massachusetts,Suffolk,Boston,42,2001-12-12,32.0,0.003958,5.6916665,0.4863635
Massachusetts,Suffolk,Boston,42,2001-12-13,37.125,0.0,10.3652175,0.9790760000000001
Massachusetts,Suffolk,Boston,42,2001-12-14,28.0,0.001708,4.48125,0.742301
Massachusetts,Suffolk,Boston,42,2001-12-15,18.375,0.012458,2.7375,0.294129
Massachusetts,Suffolk,Boston,42,2001-12-16,20.363636,0.011083,4.792857,0.1766305
Massachusetts,Suffolk,Boston,42,2001-12-17,41.0,0.000542,15.10625,0.7792574999999999
Massachusetts,Suffolk,Boston,42,2001-12-18,28.6,0.002292,5.6401515,0.5039775
Massachusetts,Suffolk,Boston,42,2001-12-19,30.238095,0.002167,6.1096275,0.74265
Massachusetts,Suffolk,Boston,42,2001-12-20,33.272727,0.001292,9.225,0.9802535
Massachusetts,Suffolk,Boston,42,2001-12-21,22.166667,0.013667,3.8625,0.249621
Massachusetts,Suffolk,Boston,42,2001-12-22,21.863636,0.014583,3.8068325,0.17672100000000002
Massachusetts,Suffolk,Boston,42,2001-12-23,35.291667,0.005,9.975,0.5645835
Massachusetts,Suffolk,Boston,42,2001-12-24,36.045455,0.00175,5.225,0.7318180000000001
Massachusetts,Suffolk,Boston,42,2001-12-25,23.708333,0.006167,6.217702,0.353623
Massachusetts,Suffolk,Boston,42,2001-12-26,38.181818,0.0,16.685416500000002,0.7443839999999999
Massachusetts,Suffolk,Boston,42,2001-12-27,31.6,0.004875,7.8625,0.47023800000000004
Massachusetts,Suffolk,Boston,42,2001-12-28,29.590909,0.004292,10.46118,0.4727355
Massachusetts,Suffolk,Boston,42,2001-12-29,26.833333,0.00675,8.225,0.3656705
Massachusetts,Suffolk,Boston,42,2001-12-30,19.727273,0.014875,5.0729165,0.255303
